,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_basement,yr_built,yr_renovated
2595,399500,3,1,2420,12676,2,0,7,2420,0,1911,1986
2596,1070000,2,1,1890,9466,2,0,8,1890,0,1987,0
2597,352500,3,2,1920,33630,1,0,8,1920,0,1992,0
2598,259000,3,2,1870,5909,1,0,7,1270,600,1986,0
2599,320000,2,1,900,7620,1,0,7,900,0,1971,0
2600,733000,3,2,2160,9888,2,0,9,2160,0,1989,0
2601,381500,2,1,900,2910,1,0,7,900,0,1924,0
2602,343000,2,1,1180,9261,1,0,7,940,240,1957,0
2603,205500,2,1,900,6400,1,0,6,900,0,1938,0
2604,525000,3,2,1600,16530,1,0,7,1600,0,1967,0
2605,300000,3,1,1500,8352,1,0,6,750,750,1943,0
2606,299000,2,1,1070,189486,1,0,6,1070,0,1942,0
2607,561000,4,2,2570,5250,2,0,8,2570,0,1990,0
2608,450000,3,1,1210,4000,1,0,7,1090,120,1928,0
2609,540000,4,2,1850,7850,2,0,8,1850,0,1985,0
2610,379000,3,2,1740,30886,2,0,8,1740,0,1992,0
2611,230000,3,1,1300,14000,1,0,7,1300,0,1958,0
2612,399950,3,2,2000,30605,2,0,8,2000,0,1989,0
2613,355000,5,2,3220,5806,2,0,8,3220,0,2002,0
2614,580000,4,2,2160,9593,1,0,8,2160,0,1969,0
2615,700000,3,2,2130,4299,1,0,7,1680,450,1922,0
2616,279900,3,1,1580,8151,1,0,7,1100,480,1962,0
2617,210000,3,1,1200,7500,1,0,6,1200,0,1905,1989
2618,1170000,3,3,3790,5001,2,0,10,2810,980,1989,0
2619,290300,2,1,860,3874,1,0,6,860,0,1931,0
2620,1600000,5,4,5130,43123,2,0,11,5130,0,1996,0
2621,490000,3,1,1600,6380,1,0,7,1400,200,1939,0
2622,606000,4,2,2110,13850,2,0,9,2110,0,1987,0
2623,359950,3,1,1400,4980,1,0,6,950,450,1943,0
2624,677100,3,2,2110,9199,1,0,10,2110,0,1993,0
2625,465000,3,2,1430,7125,1,0,7,1430,0,1984,0
2626,4500000,5,5,6640,40014,2,1,12,6350,290,2004,0
2627,500000,3,2,3040,41072,1,0,8,1520,1520,1978,0
2628,455000,2,1,980,5000,1,0,7,980,0,1950,0
2629,705000,6,2,2570,4240,1,0,7,1970,600,1911,0
2630,420000,3,2,2060,7020,1,0,8,1460,600,1967,0
2631,169575,3,1,1300,8284,1,0,7,1300,0,1968,0
2632,250000,3,1,1300,8284,1,0,7,1300,0,1968,0
2633,530000,3,2,1680,7262,1,0,7,1180,500,1973,0
2634,590000,5,3,4020,40341,1,0,8,2170,1850,1970,0
2635,257500,3,1,1530,14087,1,0,7,1070,460,1979,0
2636,415000,3,1,1170,6700,1,0,8,1170,0,1957,0
2637,536000,3,1,1580,3764,1,0,7,1280,300,1945,0
2638,246500,3,1,1270,11600,1,0,7,1270,0,1964,0
2639,395000,3,1,1480,7700,1,0,8,1480,0,1975,0
2640,739000,3,2,2220,10530,1,0,8,1700,520,1974,0
2641,1270000,4,2,3200,13729,2,0,11,3200,0,1984,0
2642,190000,3,1,910,10575,1,0,7,910,0,1968,0
2643,305000,3,1,1480,9086,1,0,7,1480,0,1962,0
2644,925000,4,4,3770,13058,2,0,8,3770,0,1983,0
2645,895000,4,3,3500,13444,2,0,10,2360,1140,1977,0
2646,656000,3,1,1480,7475,1,0,8,1480,0,1943,0
2647,560000,4,1,1660,4690,1,0,7,1260,400,1945,0
2648,610000,5,2,2520,11700,2,0,9,2520,0,1977,0
2649,645000,4,2,2850,37522,2,0,9,2850,0,1987,0
2650,259000,3,2,2153,4400,2,0,8,2153,0,2007,0
2651,980000,4,2,3780,10962,2,0,10,3780,0,1990,0
2652,872000,4,4,3770,9750,1,0,9,1940,1830,1967,0
2653,1000000,6,2,3600,9675,1,0,9,1940,1660,1977,0
2654,900000,3,2,2980,12600,1,0,8,1590,1390,1941,2012
2655,475000,4,1,2320,5534,1,0,7,1540,780,1915,0
2656,350000,5,2,2980,13482,1,0,8,1730,1250,1975,0
2657,840000,4,1,2930,11562,1,0,9,1670,1260,1947,0
2658,500000,4,2,2040,8400,1,0,8,1420,620,1963,0
2659,202500,3,1,1510,9898,1,0,7,1110,400,1954,0
2660,523000,4,2,2660,65340,2,0,8,2660,0,1988,0
2661,225000,3,2,1740,10050,2,0,7,1740,0,1989,0
2662,418200,3,2,2240,9542,1,0,7,1190,1050,1980,0
2663,356500,4,1,1570,9670,1,0,7,1170,400,1959,0
2664,670000,4,3,2500,5000,1,0,7,1460,1040,1926,0
2665,456150,3,2,1750,12408,1,0,7,1150,600,1962,0
2666,471000,4,2,3030,9687,2,0,8,2020,1010,1998,0
2667,558000,3,2,1680,934,3,0,8,1680,0,2008,0
2668,1380000,6,4,5740,10312,2,0,11,3610,2130,2000,0
2669,161500,3,1,1220,6000,1,0,7,1220,0,1961,0
2670,311000,3,1,1310,8370,1,0,7,1310,0,1962,0
2671,470000,6,1,2490,8732,1,0,8,2490,0,1966,0
2672,569000,3,3,2220,8227,1,0,8,1770,450,1929,0
2673,689000,4,2,2240,7350,2,0,9,2240,0,1989,0
2674,271900,3,1,1890,11875,1,0,7,1230,660,1979,0
2675,278000,4,2,1850,6037,2,0,7,1850,0,1991,0
2676,820000,2,2,2210,4440,2,0,8,1440,770,1931,0
2677,399500,3,1,1410,7700,1,0,7,1410,0,1967,0
2678,462000,3,2,1890,2614,2,0,9,1890,0,1979,0
2679,347500,3,1,1830,12036,1,0,7,1550,280,1977,0
2680,562100,2,0,1440,3700,1,0,7,1200,240,1914,0
2681,230000,2,1,950,7560,1,0,6,950,0,1958,0
2682,687000,4,2,2370,10083,2,0,8,2370,0,1966,0
2683,725786,4,2,3070,5762,2,0,10,3070,0,2000,0
2684,315500,3,1,1300,12600,1,0,7,1300,0,1969,0
2685,312000,4,2,1300,7054,1,0,7,1300,0,1950,2013
2686,343000,3,3,1210,1173,2,0,8,1000,210,2002,0
2687,385195,1,1,710,6000,1,0,6,710,0,2015,0
2688,415000,4,2,2240,12650,1,0,8,1730,510,1981,0
2689,461000,3,1,3600,8666,2,0,6,2400,1200,1948,0
2690,369990,4,2,1960,7133,2,0,7,1960,0,2002,0
2691,349950,4,2,1820,3134,2,0,7,1820,0,1999,0
2692,285750,3,2,1960,17126,1,0,8,1400,560,1966,0
2693,542500,4,2,1750,10160,1,0,8,1320,430,1972,0
2694,830000,5,3,3700,5400,2,0,9,2890,810,2011,0
2695,705000,4,2,2910,20946,2,0,8,2350,560,1976,0
2696,615000,2,1,1270,5000,1,0,8,1090,180,1949,0
2697,184500,2,1,720,5880,1,0,6,720,0,1940,0
2698,412000,2,1,1040,5120,1,0,7,1040,0,1901,0
2699,250000,3,1,2210,11111,1,0,7,2210,0,1934,0
2700,580000,5,2,2060,6000,2,0,7,2060,0,1903,0
2701,220000,2,1,780,6000,1,0,6,780,0,1923,0
2702,675000,4,2,2240,8937,1,0,8,1460,780,1976,0
2703,373500,2,1,800,3330,1,0,7,800,0,1918,0
2704,662700,2,1,2440,6900,2,0,7,1590,850,1910,0
2705,239950,5,1,1460,6032,2,0,6,1460,0,1941,0
2706,383000,3,1,1150,10196,1,0,7,1150,0,1957,0
2707,485000,3,2,2650,12350,1,0,7,1470,1180,1975,0
2708,610000,4,2,2600,36583,1,0,8,1580,1020,1976,0
2709,545000,6,1,1820,6250,1,0,7,1130,690,1954,0
2710,780000,2,2,2560,2500,2,0,8,1690,870,1901,0
2711,305000,3,2,1714,3240,2,0,8,1714,0,2005,0
2712,405000,3,1,1330,15678,1,0,7,900,430,1984,0
2713,1110000,5,3,7350,12231,2,0,11,4750,2600,2001,0
2714,273000,3,1,2050,9045,2,0,6,2050,0,1959,0
2715,326500,3,1,1810,12375,2,0,7,1810,0,1970,0
2716,365000,3,1,1380,9134,1,0,7,880,500,1981,0
2717,1000000,3,2,3070,10739,2,0,10,2440,630,1987,0
2718,422500,2,1,800,4046,1,0,7,800,0,1940,0
2719,354450,4,2,2140,9920,2,0,8,2140,0,1993,0
2720,320000,3,1,1330,9540,1,0,7,1330,0,1971,0
2721,223000,3,1,1030,9120,1,0,7,1030,0,1961,0
2722,410000,3,2,1740,4948,2,0,7,1740,0,2008,0
2723,438000,3,1,1200,4000,1,0,6,1200,0,1923,0
2724,390000,3,3,1490,2944,2,0,7,960,530,1993,0
2725,298500,4,2,1890,5954,2,0,7,1890,0,2004,0
2726,749999,5,2,3060,13630,2,0,10,3060,0,1989,0
2727,779000,6,2,3250,12000,1,0,8,1800,1450,1966,0
2728,570000,3,2,2730,11936,2,0,8,1530,1200,1978,0
2729,385000,3,1,810,4600,1,0,6,810,0,1918,0
2730,649000,4,2,2240,11040,1,0,8,1120,1120,1961,0
2731,283000,3,1,1740,5247,1,0,7,1270,470,1947,0
2732,699900,4,2,2380,16236,1,0,7,1540,840,1961,0
2733,278500,4,1,1540,8400,1,0,7,770,770,1971,0
2734,700000,4,1,2340,9100,1,0,8,1610,730,1975,0
2735,535000,4,2,2710,45963,2,0,9,2710,0,1995,0
2736,234500,3,1,1310,18400,1,0,7,870,440,1954,0
2737,374150,3,1,1390,9585,1,0,7,1390,0,1973,0
2738,397000,4,2,2201,9542,2,0,8,2201,0,2006,0
2739,613000,3,2,1960,10385,1,0,8,1960,0,1988,0
2740,1150000,3,2,2850,10474,1,0,8,1730,1120,1954,0
2741,595000,4,1,1880,4080,1,0,7,940,940,1924,0
2742,340000,5,2,2440,6858,2,0,8,2440,0,2003,0
2743,388000,4,2,2560,5800,2,0,9,2560,0,2005,0
2744,404000,3,1,1410,15210,1,0,7,1410,0,1950,2014
2745,810000,3,2,2870,6360,1,0,8,1790,1080,1946,0
2746,405000,4,2,2620,9359,2,0,9,2620,0,1987,0
2747,726000,5,3,2970,10335,2,0,9,2970,0,2000,0
2748,266000,3,2,1780,7214,1,0,7,1400,380,1986,0
2749,722500,5,2,3700,7207,1,0,8,1850,1850,1970,0
2750,352000,4,2,1252,25002,1,0,8,992,260,1996,0
2751,265000,4,1,1240,8158,1,0,7,1110,130,1961,0
2752,856000,3,2,2160,3920,2,0,9,2160,0,2014,0
2753,346950,3,2,2040,4348,2,0,8,2040,0,2006,0
2754,866059,5,3,3130,4797,2,0,9,2570,560,2014,0
2755,410000,3,2,2350,4456,2,0,7,2350,0,2004,0
2756,370000,3,1,1570,16817,2,0,7,1570,0,1982,0
2757,230000,3,1,1530,389126,1,0,7,1530,0,1919,0
2758,400000,2,2,1520,5010,1,0,7,1520,0,1999,0
2759,172000,3,1,1350,9680,1,0,7,820,530,1959,0
2760,615000,3,1,1950,8480,1,0,8,1250,700,1962,0
2761,860000,4,3,3950,9600,2,0,10,3950,0,1998,0
2762,555000,3,1,2040,6000,1,0,7,1120,920,1958,0
2763,579000,3,2,1990,4040,1,0,8,1390,600,1926,0
2764,385000,3,1,1300,7030,1,0,7,1300,0,1968,0
2765,420000,4,2,2030,12000,2,0,7,2030,0,1977,0
2766,645000,3,1,2340,6750,1,0,7,1620,720,1914,0
2767,549950,3,2,2160,6288,2,0,8,2160,0,1996,0
2768,678000,3,2,2770,10000,1,0,8,1640,1130,1962,0
2769,199000,4,2,2030,8120,2,0,7,2030,0,1950,0
2770,604000,3,1,1440,13824,1,0,7,1440,0,1957,0
2771,268000,5,1,1730,10368,1,0,7,1010,720,1963,0
2772,960000,5,3,4510,16305,2,0,10,2820,1690,2003,0
2773,509250,3,2,2100,7600,1,0,7,1450,650,1980,0
2774,416000,3,2,1800,5372,2,0,8,1800,0,1987,0
2775,190000,3,1,1090,8520,1,0,7,1090,0,1967,0
2776,212000,3,1,1010,10000,1,0,7,1010,0,1973,0
2777,325900,3,2,2040,9765,2,0,8,2040,0,1985,0
2778,560000,3,3,2270,4088,2,0,8,1880,390,1996,0
2779,275000,3,2,1730,5799,2,0,7,1730,0,1987,0
2780,665000,4,2,2480,15411,2,0,8,2480,0,1994,0
2781,1510000,4,3,3480,7232,2,0,9,2580,900,1926,2010
2782,375000,4,2,1720,2410,1,0,7,970,750,1930,2006
2783,359950,3,1,1570,6975,1,0,7,1040,530,1979,0
2784,340000,4,2,3527,7200,2,0,7,3527,0,2005,0
2785,401000,2,1,840,8100,1,0,7,840,0,1948,0
2786,669000,2,1,1950,10766,1,0,6,1160,790,1952,0
2787,638500,4,2,1980,6568,2,0,8,1980,0,2004,0
2788,545000,2,1,1620,3760,2,0,7,1170,450,1924,0
2789,524000,4,1,1980,7015,1,0,7,1260,720,1973,0
2790,1610000,5,3,3530,13260,2,0,10,3530,0,2013,0
2791,280000,2,1,1260,4800,1,0,6,1100,160,1947,0
2792,828000,4,2,2120,10841,1,0,8,1500,620,1979,0
2793,223000,3,1,1360,10573,1,0,7,1360,0,1984,0
2794,1290000,4,3,3100,2261,2,0,9,2250,850,1981,0
2795,750000,2,2,2370,155130,1,0,7,2370,0,1970,0
2796,430000,2,1,1460,9207,1,0,7,1210,250,1947,0
2797,711000,4,1,1980,10800,1,0,6,990,990,1948,0
2798,310000,4,2,1930,7014,2,0,8,1930,0,1994,0
2799,415000,5,1,3700,9140,1,0,8,1850,1850,1957,0
2800,274900,4,2,1970,6600,2,0,7,1970,0,1987,0
2801,525000,3,3,2470,36445,2,0,8,2470,0,1980,0
2802,179500,3,1,1180,32214,1,0,7,1180,0,1952,0
2803,478000,3,1,1280,2580,1,0,8,1280,0,1910,2014
2804,195000,3,1,1380,7350,1,0,7,990,390,1981,0
2805,385000,4,3,2740,10925,1,0,8,1670,1070,1980,0
2806,401000,3,2,2020,9505,1,0,7,1260,760,1969,0
2807,522000,4,2,2835,6598,2,0,8,2835,0,2002,0
2808,330000,4,1,1520,14417,1,0,7,1520,0,1968,0
2809,503000,3,2,2190,4882,2,0,9,2190,0,1999,0
2810,175000,5,1,1680,8400,1,0,7,1680,0,1979,0
2811,963990,4,3,3915,6364,2,0,9,3915,0,2014,0
2812,845000,5,2,1720,9972,1,0,8,1720,0,1951,0
2813,157500,2,1,670,4500,1,0,5,670,0,1905,0
2814,450000,2,3,1790,1709,2,0,7,1400,390,2001,0
2815,925000,4,1,2440,11793,1,0,8,1420,1020,1950,0
2816,600000,2,1,920,5029,1,0,7,920,0,1938,0
2817,709000,4,1,1680,4087,1,0,7,1680,0,1911,0
2818,1390000,5,3,3290,6480,2,0,10,2190,1100,1938,0
2819,248000,3,2,2120,6840,1,0,7,1220,900,1984,0
2820,245000,3,1,910,6630,1,0,6,910,0,1912,0
2821,332000,2,1,1000,4776,1,0,6,1000,0,1942,0
2822,459950,3,2,2340,4273,2,0,7,2340,0,2002,0
2823,425000,3,2,1180,1800,2,0,8,1180,0,1994,0
2824,460000,3,2,2080,50965,1,0,8,1590,490,1979,0
2825,838300,6,2,3760,12978,1,0,9,2360,1400,1967,0
2826,256000,3,2,1480,7200,2,0,7,1480,0,1995,0
2827,864000,3,2,3060,13554,2,0,10,3060,0,1984,0
2828,900000,4,3,3070,4440,2,0,9,2030,1040,1922,2007
2829,145600,3,1,1170,7560,1,0,6,1170,0,1958,0
2830,865000,5,3,2900,6730,1,0,8,1830,1070,1977,0
2831,250250,3,2,2210,8000,2,0,8,2210,0,1969,0
2832,162000,4,2,1440,7641,1,0,5,1440,0,1943,0
2833,450000,4,1,1980,7350,1,0,7,1430,550,1973,0
2834,675500,4,2,2060,21344,1,0,8,1460,600,1978,0
2835,697000,3,2,2420,5304,1,0,7,1640,780,1947,0
2836,1320000,3,3,3440,4080,2,0,9,2560,880,2005,0
2837,490000,3,1,1600,16510,1,0,8,1600,0,1984,0
2838,590000,3,2,2210,5742,1,0,8,1460,750,1951,0
2839,280000,4,1,2250,16000,1,0,8,1450,800,1957,0
2840,515000,2,1,1680,6500,1,0,7,1140,540,1941,0
2841,576000,3,1,1140,5395,1,0,7,1010,130,1909,0
2842,375000,3,1,1430,10574,2,0,7,1430,0,1981,0
2843,478000,3,1,1440,7107,1,0,7,1000,440,1980,0
2844,282000,3,1,1670,5200,1,0,7,1030,640,1977,0
2845,1400000,4,4,3080,10550,2,0,8,1940,1140,1976,2007
2846,593500,5,3,4300,50405,2,0,8,3220,1080,1972,0
2847,724950,4,3,3010,174240,2,0,9,3010,0,2004,0
2848,306000,3,1,1560,7500,1,0,8,1560,0,1966,0
2849,341000,4,1,1920,7665,1,0,8,1500,420,1975,0
2850,399950,3,2,1400,4400,1,0,7,1400,0,1930,2014
2851,534000,5,2,2280,3600,2,0,7,2280,0,1992,0
2852,635000,6,2,3880,5700,2,0,7,3880,0,2003,0
2853,350000,2,1,1350,3880,1,0,6,950,400,1927,0
2854,856000,3,1,1480,2700,1,0,7,1480,0,1928,0
2855,582000,4,3,1670,1189,3,0,8,1427,243,2000,0
2856,799000,4,2,3400,6742,2,0,9,3400,0,2004,0
2857,423700,3,2,2070,3986,2,0,8,2070,0,1999,0
2858,1840000,4,3,4870,39190,2,0,12,4870,0,1995,0
2859,322000,3,2,1760,43575,1,0,7,1160,600,1988,0
2860,929000,4,3,4030,57499,2,0,9,4030,0,2002,0
2861,443000,2,1,1130,5413,1,0,7,880,250,1939,0
2862,441500,3,1,1510,7700,1,0,7,1510,0,1968,0
2863,875000,4,3,3110,108464,2,0,8,3110,0,1979,0
2864,3600000,3,3,5020,12431,2,1,10,3420,1600,1941,2002
2865,450000,2,1,740,5100,1,0,7,740,0,1947,0
2866,425000,3,2,1630,10500,1,0,7,1100,530,1974,0
2867,660000,4,1,2780,9900,2,0,10,2780,0,1978,0
2868,763101,3,1,1990,5560,1,0,7,1100,890,1939,0
2869,499000,4,2,2250,14149,2,0,9,2250,0,1992,0
2870,521000,3,1,1720,37363,1,0,8,1350,370,1974,0
2871,302000,2,1,900,423838,1,0,6,900,0,1925,0
2872,293000,4,2,2360,6260,2,0,7,2360,0,1998,0
2873,335000,3,2,1530,4580,2,0,7,1530,0,2011,0
2874,499000,2,1,1450,3090,2,0,7,1450,0,1919,1987
2875,600000,3,1,2040,5000,1,0,7,1780,260,1924,0
2876,720000,4,1,2620,11041,1,0,9,2620,0,1962,0
2877,195000,2,2,1180,2553,2,0,6,1180,0,2005,0
2878,249000,3,1,1110,8423,1,0,7,1110,0,1952,0
2879,334000,3,2,1840,9781,2,0,7,1840,0,1989,0
2880,599950,4,1,2720,7810,1,0,8,1510,1210,1952,0
2881,149900,2,1,1090,1950,1,0,8,1090,0,1982,0
2882,700000,4,1,1730,6500,1,0,7,1250,480,1945,0
2883,525000,4,1,1170,6240,1,0,6,1170,0,1960,0
2884,1050000,4,3,4740,126759,2,0,10,4740,0,1991,0
2885,402000,3,2,1960,8000,1,0,7,1290,670,1977,0
2886,450000,3,2,1430,3480,1,0,7,980,450,1947,0
2887,520000,3,2,2510,43995,2,0,8,2510,0,1981,0
2888,205000,3,1,1420,6980,1,0,7,820,600,1980,0
2889,635000,3,2,2680,175982,1,0,9,2680,0,2004,0
2890,210500,3,1,1220,9600,1,0,7,1220,0,1958,0
2891,406650,2,1,1070,6100,1,0,6,1070,0,1940,0
2892,350000,3,1,1580,19998,1,0,7,1580,0,1968,0
2893,425000,4,1,1820,6000,1,0,7,930,890,1942,0
2894,798000,3,3,3590,6402,2,0,10,3590,0,1999,0
2895,180000,3,1,1960,9583,2,0,5,1960,0,1908,0
2896,1250000,5,3,3160,13238,2,0,8,3160,0,1972,0
2897,435000,4,2,2030,4033,2,0,7,1630,400,1925,0
2898,355000,3,1,1240,15867,1,0,7,1240,0,1962,0
2899,3000000,5,3,5370,14091,2,0,10,3850,1520,1918,2008
2900,685000,5,2,2670,14455,2,0,9,2670,0,1958,0
2901,311000,3,1,1640,12060,1,0,7,1640,0,1960,0
2902,305000,4,2,2130,9600,1,0,7,2130,0,1966,0
2903,675000,3,2,2550,4954,1,0,7,1850,700,1924,0
2904,769000,4,2,3630,15405,1,0,8,1850,1780,1968,0
2905,430000,3,1,1690,9708,1,0,7,1690,0,1954,0
2906,516250,6,2,2390,8660,1,0,7,2390,0,1925,0
2907,760000,3,3,2350,10739,1,0,7,1340,1010,1940,0
2908,579950,3,3,1420,1217,2,0,8,1180,240,2003,0
2909,476000,3,2,1570,7187,1,0,8,1170,400,1980,0
2910,510000,3,1,1600,19200,1,0,7,1600,0,1967,0
2911,205000,2,1,720,5040,1,0,6,720,0,1955,0
2912,240000,3,1,1470,7350,1,0,7,1470,0,1969,0
2913,738000,5,3,2790,16952,2,0,10,1970,820,1991,0
2914,420000,3,1,1720,8102,1,0,6,860,860,1940,0
2915,455000,3,1,1300,9600,1,0,7,1300,0,1969,0
2916,765000,4,1,2520,5500,1,0,8,1820,700,1912,0
2917,372000,4,1,1780,7914,1,0,7,1780,0,1962,0
2918,160000,3,1,1200,8360,1,0,6,1200,0,1948,0
2919,772000,4,2,2990,9643,2,0,9,2990,0,2003,0
2920,1130000,5,1,1910,5640,2,0,9,1910,0,1906,0
2921,479000,3,1,1370,3000,1,0,7,1370,0,1924,0
2922,570000,3,2,1910,4941,2,0,8,1910,0,1999,0
2923,350000,4,1,1170,8147,1,0,6,1170,0,1959,0
2924,353000,3,2,1250,864,3,0,8,1250,0,2004,0
2925,699000,5,2,3340,24755,2,0,10,3340,0,2002,0
2926,265000,3,2,1380,8536,2,0,7,1380,0,1955,0
2927,167000,1,1,780,10235,1,0,6,780,0,1989,0
2928,500000,4,2,2080,8000,1,0,8,1390,690,1964,0
2929,700000,3,1,1410,7200,2,0,6,1410,0,1901,0
2930,295000,1,1,520,5600,1,0,6,520,0,1918,0
2931,1010000,4,3,3500,4080,2,0,9,2590,910,2004,0
2932,209000,2,1,840,5265,1,0,6,840,0,1969,0
2933,276000,3,1,2240,9200,1,0,7,1440,800,1968,0
2934,380000,4,2,2100,5857,2,0,8,2100,0,2002,0
2935,315000,3,1,1750,12500,1,0,7,1150,600,1954,0
2936,685530,4,2,3130,60467,2,0,9,3130,0,1996,0
2937,254600,3,2,1470,20000,1,0,7,1470,0,1968,0
2938,230000,3,2,1440,5600,1,0,6,720,720,1942,2007
2939,335000,3,3,1430,1249,3,0,8,1430,0,2003,0
2940,550000,4,2,2170,9600,1,0,7,1460,710,1980,0
2941,123300,3,1,1150,8050,1,0,7,1150,0,1956,0
2942,275436,4,2,2170,9658,1,0,7,2170,0,1966,0
2943,325000,4,3,2630,3435,1,0,7,1640,990,1984,0
2944,635000,4,2,2490,40608,2,0,9,2490,0,1997,0
2945,513000,3,1,1710,5000,1,0,7,1110,600,1944,0
2946,580000,4,2,2130,35752,1,0,8,1490,640,1980,0
2947,225000,3,1,940,9272,1,0,7,940,0,1954,0
2948,265000,3,1,1400,9460,1,0,7,1060,340,1961,0
2949,313000,4,1,1630,3000,1,0,7,930,700,1978,0
2950,296000,2,1,1370,8400,1,0,7,1370,0,1948,0
2951,655500,4,2,2380,15800,1,0,8,1680,700,1957,2001
2952,250750,5,1,2140,12058,1,0,8,2140,0,1951,0
2953,438000,4,2,1970,8545,2,0,8,1970,0,2004,0
2954,590000,3,2,2550,54014,2,0,8,1980,570,1967,0
2955,329500,3,1,1080,5250,1,0,7,1080,0,1947,0
2956,1200000,3,2,3070,9645,2,0,10,2110,960,1987,0
2957,415000,2,1,1470,6000,1,0,6,900,570,1944,0
2958,900000,4,2,3620,42580,2,0,10,3620,0,1984,0
2959,378000,3,1,1050,57499,1,0,7,1050,0,1975,0
2960,474000,2,1,1050,403365,1,0,6,1050,0,1905,0
2961,464000,3,1,1320,3625,2,0,7,1320,0,1900,0
2962,310000,3,1,1210,7649,1,0,7,1210,0,1956,0
2963,580000,3,1,1860,7190,2,0,7,1860,0,1952,0
2964,999000,3,2,2830,505166,1,1,8,1830,1000,1962,0
2965,510000,2,1,810,6480,1,0,6,810,0,1942,0
2966,650000,3,1,1630,7475,1,0,7,1160,470,1940,0
2967,196000,3,1,880,19600,1,0,7,880,0,1978,0
2968,220000,4,1,1660,11664,1,0,6,1010,650,1952,0
2969,855000,3,2,3440,10628,2,0,10,3440,0,1985,0
2970,483000,3,1,2110,10454,1,0,8,1440,670,1978,0
2971,400000,3,1,1060,12000,1,0,7,1060,0,1952,0
2972,435000,3,2,1900,7984,2,0,8,1900,0,1993,0
2973,219500,1,1,820,1060,1,0,8,760,60,2007,0
2974,2950000,4,3,4860,23885,2,0,12,4860,0,1996,0
2975,427000,3,2,2050,3218,3,0,7,2050,0,2008,0
2976,430000,2,1,1090,4013,1,0,7,1090,0,1900,0
2977,685000,2,1,1090,4013,1,0,7,1090,0,1900,0
2978,495000,2,1,1920,6250,1,0,7,1060,860,1937,0
2979,299950,3,2,1870,7942,2,0,7,1870,0,1990,0
2980,390000,4,1,2690,46609,1,0,7,2690,0,1940,0
2981,385000,3,1,2160,5863,1,0,7,1260,900,1928,0
2982,740000,4,2,3000,10392,2,0,9,3000,0,1995,0
2983,991700,4,3,2290,2350,2,0,9,1610,680,1924,2011
2984,765000,3,2,2250,9600,2,0,9,1830,420,1909,1991
2985,802000,4,2,2130,8734,2,0,8,2130,0,1961,0
2986,950000,4,2,2500,20000,1,0,8,1700,800,1969,0
2987,392000,4,2,2300,41167,2,0,7,2300,0,1988,0
2988,590000,3,2,3360,218235,1,0,8,3360,0,1989,0
2989,425000,4,2,1920,9000,2,0,7,1920,0,1989,0
2990,765000,5,1,2440,15143,1,0,8,1740,700,1944,0
2991,313500,3,2,1440,3488,2,0,7,1440,0,1983,0
2992,320000,3,1,1780,6840,2,0,6,1780,0,1947,0
2993,604000,4,1,1490,4485,1,0,8,1350,140,1960,0
2994,570000,3,2,1400,1657,2,0,8,1060,340,2004,0
2995,639000,4,2,2150,12028,2,0,8,2150,0,1982,0
2996,335000,4,2,1910,10200,1,0,7,1910,0,1963,0
2997,896000,4,1,2660,3520,2,0,8,2080,580,1917,0
2998,259500,3,1,1650,12349,1,0,7,1650,0,1957,0
2999,637000,3,2,1980,6000,1,0,7,1380,600,1958,0
3000,307450,4,2,2690,8874,1,0,8,1370,1320,1980,0
3001,535000,3,1,1380,3561,1,0,7,860,520,1925,0
3002,669500,4,2,2500,4046,1,0,7,1520,980,1940,0
3003,259000,3,1,1590,7148,1,0,7,1590,0,1952,0
3004,441000,4,1,1100,3300,1,0,7,1100,0,1919,0
3005,228800,4,2,1470,1612,2,0,7,980,490,2003,0
3006,530000,2,2,1680,4950,1,0,8,1680,0,2006,0
3007,524000,2,2,1450,2272,1,0,6,750,700,1924,0
3008,430000,4,2,2020,4840,1,0,8,1200,820,1925,0
3009,1330000,4,3,2470,4760,1,0,9,1890,580,1906,0
3010,210000,3,1,1230,12201,1,0,7,1230,0,1969,0
3011,449000,4,2,1850,5040,1,0,7,1230,620,1930,2013
3012,945000,2,2,2540,7089,2,0,9,2540,0,2004,0
3013,200450,3,1,970,9130,1,0,6,970,0,1957,0
3014,219950,3,1,1070,6601,1,0,6,1070,0,1985,0
3015,659500,4,3,2620,18362,1,0,8,1870,750,1956,0
3016,746000,4,2,2110,8190,1,0,8,2110,0,1966,0
3017,540000,3,1,2110,7129,1,0,8,1280,830,1982,0
3018,485000,5,2,1910,5508,1,0,7,1020,890,1968,0
3019,202000,2,1,670,7844,1,0,6,670,0,1942,0
3020,2530000,4,5,6930,45100,1,0,11,4310,2620,1950,1991
3021,502000,3,2,2010,11200,1,0,8,1360,650,1979,0
3022,279000,2,2,1770,10534,1,0,8,1210,560,2003,0
3023,409500,3,1,1340,4120,1,0,7,1040,300,1921,0
3024,453000,3,2,1660,15050,1,0,7,1260,400,1983,0
3025,367000,4,1,1820,5500,1,0,6,1820,0,1947,0
3026,550000,3,2,2510,5400,2,0,9,2510,0,1992,0
3027,273500,3,1,1560,8314,1,0,7,1560,0,1962,0
3028,505000,4,3,2280,7400,1,0,7,1340,940,1978,0
3029,770000,3,2,2650,40705,2,0,9,2650,0,1994,0
